cur_glucose_levels,glucose_levels_lag_1,glucose_levels_lag_2,glucose_levels_lag_3,glucose_levels_lag_4,glucose_levels_lag_5,glucose_mean_levels_lag_1_2,glucose_mean_levels_lag_1_3,glucose_mean_levels_lag_1_4,rolling_mean_2,rolling_mean_3,rolling_mean_5,rolling_mean_10,rolling_std_1,rolling_std_2,rolling_std_3,rolling_std_5,rolling_std_10,rolling_max_2,rolling_min_2,rolling_max_3,rolling_min_3,rolling_max_5,rolling_min_5,rolling_max_10,rolling_min_10,diff_1,diff_4,minute_of_day,hour_of_day,hour_sin,hour_cos,day_period_afternoon,day_period_evening,day_period_morning,day_period_night,day_of_week_0
149.03261789075074,149.03251772743243,149.03241502495888,149.03230974001755,149.03220182988318,149.03209125254108,149.03246637619566,149.03241373372498,149.0323597786578,149.03256780909157,149.03251688104734,149.03241244260857,149.0321357938975,,7.082615679480915e-05,0.00010143554115049268,0.0001644734363704794,0.00033524583936475876,149.03261789075074,149.03251772743243,149.03261789075074,149.03241502495888,149.03261789075074,149.03220182988318,149.03261789075074,149.0316214633975,0.00010016331830797753,0.00041606086756473815,465,7,0.9659258262890683,-0.25881904510252063,False,False,True,False,True
149.0327155586993,149.03261789075074,149.03251772743243,149.03241502495888,149.03230974001755,149.03220182988318,149.03256780909157,149.0325164578548,149.03246381538415,149.032666724725,149.03261705896082,149.03251518837178,149.0322452034277,,6.906166383655321e-05,9.89182530346402e-05,0.00016042461638290361,0.00032717560092566765,149.0327155586993,149.03261789075074,149.0327155586993,149.03251772743243,149.0327155586993,149.03230974001755,149.0327155586993,149.03174311063987,9.766794855181615e-05,0.00040581868174172087,470,7,0.9659258262890683,-0.25881904510252063,False,False,True,False,True
149.03281077543102,149.0327155586993,149.03261789075074,149.03251772743243,149.03241502495888,149.03230974001755,149.032666724725,149.03261664306586,149.0325652918291,149.03276316706516,149.03271474162702,149.03261539545446,149.0323519699068,,6.732839171914555e-05,9.644493246993732e-05,0.00015644457197244244,0.00031923146902722174,149.03281077543102,149.0327155586993,149.03281077543102,149.03261789075074,149.03281077543102,149.03241502495888,149.03281077543102,149.03186193253424,9.521673172230294e-05,0.0003957504721370242,475,7,0.9659258262890683,-0.25881904510252063,False,False,True,False,True
149.03290358536856,149.03281077543102,149.0327155586993,149.03261789075074,149.03251772743243,149.03241502495888,149.03276316706516,149.0327143330909,149.03266425143173,149.0328571803998,149.03280997316628,149.0327131075364,149.03245613519024,,6.56265311856506e-05,9.401589821535634e-05,0.00015253397384878782,0.0003114156753715595,149.03290358536856,149.03281077543102,149.03290358536856,149.0327155586993,149.03290358536856,149.03251772743243,149.03290358536856,149.03197796681974,9.280993754146039e-05,0.000385857936123557,480,8,0.8660254037844387,-0.4999999999999998,False,False,True,False,True
149.03299403311445,149.03290358536856,149.03281077543102,149.0327155586993,149.03261789075074,149.03251772743243,149.0328571803998,149.03280957203393,149.03276073805966,149.0329488092415,149.03290279797133,149.0328083686728,149.03255774181974,,6.395620940120109e-05,9.163137522278424e-05,0.00014869333169472402,0.0003037300739946105,149.03299403311445,149.03290358536856,149.03299403311445,149.03281077543102,149.03299403311445,149.03261789075074,149.03299403311445,149.03209125254108,9.044774589028748e-05,0.00037614236370586696,485,8,0.8660254037844387,-0.4999999999999998,False,False,True,False,True
149.03308216336802,149.03299403311445,149.03290358536856,149.03281077543102,149.0327155586993,149.03261789075074,149.0329488092415,149.03290240427273,149.03285479590687,149.03303809824124,149.03299326061702,149.03290122319626,149.0326568329024,,6.23174948167531e-05,8.929150193129948e-05,0.00014492300652720947,0.0002961761689038593,149.03308216336802,149.03299403311445,149.03308216336802,149.03290358536856,149.03308216336802,149.0327155586993,149.03308216336802,149.03220182988318,8.813025357312654e-05,0.00036660466872717734,490,8,0.8660254037844387,-0.4999999999999998,False,False,True,False,True
149.03316802084902,149.03308216336802,149.03299403311445,149.03290358536856,149.03281077543102,149.0327155586993,149.03303809824124,149.0329928743683,149.03294646939952,149.03312509210852,149.03308140577715,149.03299171562622,149.03275345199899,,6.071040186203055e-05,8.69963370947769e-05,0.00014122322224682899,0.0002887551400806101,149.03316802084902,149.03308216336802,149.03316802084902,149.03299403311445,149.03316802084902,149.03281077543102,149.03316802084902,149.03230974001755,8.585748099676493e-05,0.00035724541800163934,495,8,0.8660254037844387,-0.4999999999999998,False,False,True,False,True
149.03325165022778,149.03316802084902,149.03308216336802,149.03299403311445,149.03290358536856,149.03281077543102,149.03312509210852,149.03308102698173,149.0330358031088,149.0332098355384,149.03316727814828,149.03307989058558,149.03284764302003,,5.9134895608071687e-05,8.474586633797344e-05,0.00013759407655954895,0.00028146786804032704,149.03325165022778,149.03316802084902,149.03325165022778,149.03308216336802,149.03325165022778,149.03290358536856,149.03325165022778,149.03241502495888,8.362937876427168e-05,0.00034806485922445063,500,8,0.8660254037844387,-0.4999999999999998,False,False,True,False,True
149.0333330960609,149.03325165022778,149.03316802084902,149.03308216336802,149.03299403311445,149.03290358536856,149.0332098355384,149.0331669067979,149.03312284167112,149.03329237314432,149.03325092237924,149.03316579272402,149.03293945013021,,5.7590895595742555e-05,8.254000816738339e-05,0.0001340355511348555,0.00027431495684648557,149.0333330960609,149.03325165022778,149.0333330960609,149.03316802084902,149.0333330960609,149.03299403311445,149.0333330960609,149.03251772743243,8.144583310354392e-05,0.00033906294643770707,505,8,0.8660254037844387,-0.4999999999999998,False,False,True,False,True
149.03341240273238,149.0333330960609,149.03325165022778,149.03316802084902,149.03308216336802,149.03299403311445,149.03329237314432,149.03325055845494,149.03320762971447,149.03337274939662,149.03333238300704,149.03324946664762,149.03302891766023,,5.607827981416607e-05,8.037861956754361e-05,0.0001305475212282275,0.00026729675577749775,149.03341240273238,149.0333330960609,149.03341240273238,149.03325165022778,149.03341240273238,149.03308216336802,149.03341240273238,149.03261789075074,7.930667149480541e-05,0.00033023936435938595,510,8,0.8660254037844387,-0.4999999999999998,False,False,True,False,True
149.0334896144002,149.03341240273238,149.0333330960609,149.03325165022778,149.03316802084902,149.03308216336802,149.03337274939662,149.03333202648008,149.0332902117907,149.0334510085663,149.03341170439782,149.03333095685406,149.03311609002517,,5.4596888409974287e-05,7.82615013157458e-05,0.00012712976460878562,0.00026041337965553854,149.0334896144002,149.03341240273238,149.0334896144002,149.0333330960609,149.0334896144002,149.03316802084902,149.0334896144002,149.0327155586993,7.721166781493594e-05,0.00032159355117755695,515,8,0.8660254037844387,-0.4999999999999998,False,False,True,False,True
149.03357861727352,149.0334896144002,149.03341240273238,149.0333330960609,149.03325165022778,149.03316802084902,149.0334510085663,149.03341135523056,149.033370632314,149.03353411583686,149.033493544802,149.03341307613897,149.0332023958826,,6.293453058587301e-05,8.317694182062975e-05,0.00012817718701391866,0.0002558982560476643,149.03357861727352,149.0334896144002,149.03357861727352,149.03341240273238,149.03357861727352,149.03325165022778,149.03357861727352,149.03281077543102,8.900287332380685e-05,0.0003269670457370921,520,8,0.8660254037844387,-0.4999999999999998,False,False,True,False,True
149.0368230794285,149.03357861727352,149.0334896144002,149.03341240273238,149.0333330960609,149.03325165022778,149.03353411583686,149.03349551000295,149.03345585666722,149.035200848351,149.03463043703408,149.03412736197907,149.03360362628234,,0.002294181190993169,0.001899405401485671,0.0015096986758844492,0.0011515921192545109,149.0368230794285,149.03357861727352,149.0368230794285,149.0334896144002,149.0368230794285,149.0333330960609,149.0368230794285,149.03290358536856,0.00324446215498142,0.0034899833676149683,525,8,0.8660254037844387,-0.4999999999999998,False,False,True,False,True
149.07660384292646,149.0368230794285,149.03357861727352,149.0334896144002,149.03341240273238,149.0333330960609,149.035200848351,149.03515634691433,149.03511774108046,149.05671346117748,149.04900184654284,149.04278151135222,149.03797365203815,,0.02812924763018853,0.023959012645274447,0.01896223766350719,0.013619809114274531,149.07660384292646,149.0368230794285,149.07660384292646,149.03357861727352,149.07660384292646,149.03341240273238,149.07660384292646,149.03299403311445,0.03978076349795856,0.04319144019407872,530,8,0.8660254037844387,-0.4999999999999998,False,False,True,False,True
149.24467617986306,149.07660384292646,149.0368230794285,149.03357861727352,149.0334896144002,149.03341240273238,149.05671346117748,149.0550912301,149.05504672866334,149.16064001139478,149.11936770073933,149.08503426677834,149.059141866713,,0.11884508917773343,0.11032809475072747,0.0910843923239645,0.06657468494704055,149.24467617986306,149.07660384292646,149.24467617986306,149.0368230794285,149.24467617986306,149.0334896144002,149.24467617986306,149.03308216336802,0.1680723369366035,0.2111865654628673,535,8,0.8660254037844387,-0.4999999999999998,False,False,True,False,True
149.65692609872056,149.24467617986306,149.07660384292646,149.0368230794285,149.03357861727352,149.0334896144002,149.16064001139478,149.14074962964577,149.1391273985683,149.4508011392918,149.32606870717004,149.2097215636424,149.12152626024823,,0.2915047131677086,0.2986001302217991,0.2645062723061527,0.1993429352238778,149.65692609872056,149.24467617986306,149.65692609872056,149.07660384292646,149.65692609872056,149.03357861727352,149.65692609872056,149.03316802084902,0.41224991885749773,0.6233474814470412,540,9,0.7071067811865476,-0.7071067811865475,False,False,True,False,True
150.38980321414812,149.65692609872056,149.24467617986306,149.07660384292646,149.0368230794285,149.03357861727352,149.4508011392918,149.3667649708235,149.34687458907453,150.02336465643435,149.76380183091058,149.48096648301734,149.25718977957814,,0.5182223780952114,0.5799963773686617,0.5642587184147723,0.4440109859710811,150.38980321414812,149.65692609872056,150.38980321414812,149.24467617986306,150.38980321414812,149.0368230794285,150.38980321414812,149.03325165022778,0.7328771154275557,1.3529801347196155,545,9,0.7071067811865476,-0.7071067811865475,False,False,True,False,True
151.4563079903895,150.38980321414812,149.65692609872056,149.24467617986306,149.07660384292646,149.0368230794285,150.02336465643435,149.8172396970056,149.73320352853727,150.9230556022688,150.5010124344194,149.96486346520953,149.49949541359433,,0.7541327594480489,0.9048311533214539,0.9756383636048761,0.8146685909382981,151.4563079903895,150.38980321414812,151.4563079903895,149.65692609872056,151.4563079903895,149.07660384292646,151.4563079903895,149.0333330960609,1.0665047762413735,2.3797041474630305,550,9,0.7071067811865476,-0.7071067811865475,False,False,True,False,True
152.81449153789896,151.4563079903895,150.38980321414812,149.65692609872056,149.24467617986306,149.07660384292646,150.9230556022688,150.55661704455503,150.3504920851263,152.1353997641442,151.55353424747886,150.71244100420404,149.87761125777814,,0.960380796539858,1.2152646113637895,1.4443419763153496,1.3044939546383043,152.81449153789896,151.4563079903895,152.81449153789896,150.38980321414812,152.81449153789896,149.24467617986306,152.81449153789896,149.03341240273238,1.3581835475094692,3.5698153580358962,555,9,0.7071067811865476,-0.7071067811865475,False,False,True,False,True
154.38337896589684,152.81449153789896,151.4563079903895,150.38980321414812,149.65692609872056,149.24467617986306,152.1353997641442,151.60214737602354,151.23570881830977,153.5989352518979,152.88472616472845,151.7401815614108,150.41260791409456,,1.1093709392555169,1.4647988943937953,1.8963579338150052,1.8868668035531553,154.38337896589684,152.81449153789896,154.38337896589684,151.4563079903895,154.38337896589684,149.65692609872056,154.38337896589684,149.0334896144002,1.568887427997879,4.7264528671762776,560,9,0.7071067811865476,-0.7071067811865475,False,False,True,False,True
156.05580161675996,154.38337896589684,152.81449153789896,151.4563079903895,150.38980321414812,149.65692609872056,153.5989352518979,152.91984347814315,152.38659109002248,155.21959029132842,154.41789070685192,153.01995666501867,151.11483911433055,,1.1825813974351902,1.620930612958855,2.2627524838569397,2.5178204486455686,156.05580161675996,154.38337896589684,156.05580161675996,152.81449153789896,156.05580161675996,150.38980321414812,156.05580161675996,149.03357861727352,1.6724226508631261,5.665998402611848,565,9,0.7071067811865476,-0.7071067811865475,False,False,True,False,True
157.7063895144921,156.05580161675996,154.38337896589684,152.81449153789896,151.4563079903895,150.38980321414812,155.21959029132842,154.43514657732948,153.75605480357473,156.88109556562603,156.0485233657163,154.48327392508747,151.98212020405242,,1.1671418954306918,1.661517230190431,2.490916190492164,3.13846928082126,157.7063895144921,156.05580161675996,157.7063895144921,154.38337896589684,157.7063895144921,151.4563079903895,157.7063895144921,149.0368230794285,1.650587897732123,6.2500815241025975,570,9,0.7071067811865476,-0.7071067811865475,False,False,True,False,True
159.19971445781482,157.7063895144921,156.05580161675996,154.38337896589684,152.81449153789896,151.4563079903895,156.88109556562603,156.04488424019445,155.2604405261955,158.45305198615347,157.65396852968897,156.03195521857253,152.99840934189103,,1.0559401939383566,1.5726118267931337,2.5450379985966096,3.677867141317808,159.19971445781482,157.7063895144921,159.19971445781482,156.05580161675996,159.19971445781482,152.81449153789896,159.19971445781482,149.07660384292646,1.4933249433227331,6.385222919915861,575,9,0.7071067811865476,-0.7071067811865475,False,False,True,False,True
160.40582241207755,159.19971445781482,157.7063895144921,156.05580161675996,154.38337896589684,152.81449153789896,158.45305198615347,157.62775803728738,156.79154671185583,159.8027684349462,159.1039754614615,157.55022139340824,154.13133119880615,,0.8528471133019746,1.3522606844482548,2.40633821702796,4.060575370622693,160.40582241207755,159.19971445781482,160.40582241207755,157.7063895144921,160.40582241207755,154.38337896589684,160.40582241207755,149.24467617986306,1.206107954262734,6.022443446180716,580,9,0.7071067811865476,-0.7071067811865475,False,False,True,False,True
161.2218441946925,160.40582241207755,159.19971445781482,157.7063895144921,156.05580161675996,154.38337896589684,159.8027684349462,159.05610596328484,158.23081201441875,160.81383330338502,160.27579368819497,158.9179144391674,155.3290480002891,,0.5770145360826052,1.017316455171288,2.0773093267525176,4.222231808069896,161.2218441946925,160.40582241207755,161.2218441946925,159.19971445781482,161.2218441946925,156.05580161675996,161.2218441946925,149.65692609872056,0.8160217826149392,5.166042577932529,585,9,0.7071067811865476,-0.7071067811865475,False,False,True,False,True
161.5883192384429,161.2218441946925,160.40582241207755,159.19971445781482,157.7063895144921,156.05580161675996,160.81383330338502,160.21077932625366,159.4641168545923,161.40508171656768,161.07199528173763,160.02441796350394,156.52218731426132,,0.25913698857076717,0.6053228135639902,1.5873309274542007,4.125999788748301,161.5883192384429,161.2218441946925,161.5883192384429,160.40582241207755,161.5883192384429,157.7063895144921,161.5883192384429,150.38980321414812,0.3664750437503983,3.8819297239508046,590,9,0.7071067811865476,-0.7071067811865475,False,False,True,False,True
161.4921783605546,161.5883192384429,161.2218441946925,160.40582241207755,159.19971445781482,157.7063895144921,161.40508171656768,160.9970708252602,160.39401684812884,161.54024879949873,161.43411393122997,160.78157573271648,157.63242482890197,,0.06798186670114464,0.19001209930436397,0.9991375216077607,3.7709897193430515,161.5883192384429,161.4921783605546,161.5883192384429,161.2218441946925,161.5883192384429,159.19971445781482,161.5883192384429,151.4563079903895,-0.09614087788830261,2.292463902739769,595,9,0.7071067811865476,-0.7071067811865475,False,False,True,False,True
160.9584686944865,161.4921783605546,161.5883192384429,161.2218441946925,160.40582241207755,159.19971445781482,161.54024879949873,161.35701127762354,160.94900038631607,161.22532352752054,161.346322097828,161.1333265800508,158.58264089931168,,0.3773897240609987,0.3393132239649781,0.47525411156194763,3.1950015468385278,161.4921783605546,160.9584686944865,161.5883192384429,160.9584686944865,161.5883192384429,160.40582241207755,161.5883192384429,152.81449153789896,-0.5337096660680913,0.5526462824089435,600,10,0.49999999999999994,-0.8660254037844387,False,False,True,False,True
160.03742358387652,160.9584686944865,161.4921783605546,161.5883192384429,161.2218441946925,160.40582241207755,161.22532352752054,161.2733939664647,161.0901564445895,160.49794613918152,160.82935687963922,161.0596468144106,159.30493410390943,,0.6512772434906353,0.73592136849774,0.6221059808239101,2.4832793020602595,160.9584686944865,160.03742358387652,161.4921783605546,160.03742358387652,161.5883192384429,160.03742358387652,161.5883192384429,154.38337896589684,-0.9210451106099811,-1.1844206108159767,605,10,0.49999999999999994,-0.8660254037844387,False,False,True,False,True
158.792066727999,160.03742358387652,160.9584686944865,161.4921783605546,161.5883192384429,161.2218441946925,160.49794613918152,160.76480097221554,160.8128714111597,159.41474515593777,159.92931966878734,160.57369132107192,159.74580288011964,,0.8806002777877527,1.0872392618180489,1.170780845856452,1.8134607804101521,160.03742358387652,158.792066727999,160.9584686944865,158.792066727999,161.5883192384429,158.792066727999,161.5883192384429,156.05580161675996,-1.2453568558775032,-2.7962525104438782,610,10,0.49999999999999994,-0.8660254037844387,False,False,True,False,True
157.28870961629212,158.792066727999,160.03742358387652,160.9584686944865,161.4921783605546,161.5883192384429,159.41474515593777,159.87526771124277,160.1421225442768,158.04038817214558,158.70606664272256,159.71376939664177,159.86909368007287,,1.0630340082325596,1.376373543008921,1.6990598551514113,1.5587370881151636,158.792066727999,157.28870961629212,160.03742358387652,157.28870961629212,161.4921783605546,157.28870961629212,161.5883192384429,157.28870961629212,-1.5033571117068902,-4.203468744262466,615,10,0.49999999999999994,-0.8660254037844387,False,False,True,False,True
155.59072728084038,157.28870961629212,158.792066727999,160.03742358387652,160.9584686944865,161.4921783605546,158.04038817214558,158.66306660008433,159.1235891553893,156.43971844856625,157.22383454171052,158.5334791806989,159.65752745670767,,1.200654823732435,1.601655439055678,2.1458407700737574,1.9733355534436439,157.28870961629212,155.59072728084038,158.792066727999,155.59072728084038,160.9584686944865,155.59072728084038,161.5883192384429,155.59072728084038,-1.6979823354517407,-5.367741413646115,620,10,0.49999999999999994,-0.8660254037844387,False,False,True,False,True
153.7550859664815,155.59072728084038,157.28870961629212,158.792066727999,160.03742358387652,160.9584686944865,156.43971844856625,157.19139700441968,157.81407543235844,154.67290662366094,155.544840954538,157.0928026350979,159.11306460757436,,1.2979944212088572,1.767258665512477,2.4996626504649786,2.722566267351589,155.59072728084038,153.7550859664815,157.28870961629212,153.7550859664815,160.03742358387652,153.7550859664815,161.5883192384429,153.7550859664815,-1.8356413143588952,-6.282337617395029,625,10,0.49999999999999994,-0.8660254037844387,False,False,True,False,True
151.830853068874,153.7550859664815,155.59072728084038,157.28870961629212,158.792066727999,160.03742358387652,154.67290662366094,155.5218977913868,156.27357634724024,152.79296951767776,153.72555543873196,155.45148853209741,158.255567673254,,1.3606381304799198,1.8801110503113054,2.7631962582521736,3.5074155719731084,153.7550859664815,151.830853068874,155.59072728084038,151.830853068874,158.792066727999,151.830853068874,161.5883192384429,151.830853068874,-1.9242328976074816,-6.961213659125008,630,10,0.49999999999999994,-0.8660254037844387,False,False,True,False,True
149.8589859916061,151.830853068874,153.7550859664815,155.59072728084038,157.28870961629212,158.792066727999,152.79296951767776,153.7107901748572,154.55978134258305,150.84491953024005,151.8149750089872,153.6648723848188,157.11928185294533,,1.3943205819339761,1.9480985185930753,2.945235556808727,4.20990906250793,151.830853068874,149.8589859916061,153.7550859664815,149.8589859916061,157.28870961629212,149.8589859916061,161.5883192384429,149.8589859916061,-1.971867077267916,-7.429723624686034,635,10,0.49999999999999994,-0.8660254037844387,False,False,True,False,True
147.87286249322955,149.8589859916061,151.830853068874,153.7550859664815,155.59072728084038,157.28870961629212,150.84491953024005,151.8070359790438,152.72485663622325,148.8659242424178,149.85423385123656,151.7817029602063,155.74773617842402,,1.4044013939752718,1.9789995670417004,3.0570082121021938,4.786817654083947,149.8589859916061,147.87286249322955,151.830853068874,147.87286249322955,155.59072728084038,147.87286249322955,161.4921783605546,147.87286249322955,-1.9861234983765428,-7.717864787610836,640,10,0.49999999999999994,-0.8660254037844387,False,False,True,False,True
145.89936167539125,147.87286249322955,149.8589859916061,151.830853068874,153.7550859664815,155.59072728084038,148.8659242424178,149.85185778105176,150.81397422985552,146.8861120843104,147.87707005340894,149.84342983911648,154.18845450990767,,1.3954758109698837,1.979815511370419,3.110062543245825,5.2270756688556075,147.87286249322955,145.89936167539125,149.8589859916061,145.89936167539125,153.7550859664815,145.89936167539125,160.9584686944865,145.89936167539125,-1.9735008178382998,-7.85572429109024,645,10,0.49999999999999994,-0.8660254037844387,False,False,True,False,True
144.0256530981464,145.89936167539125,147.87286249322955,149.8589859916061,151.830853068874,153.7550859664815,146.8861120843104,147.87917383349867,148.86510737213263,144.96250738676883,145.93262575558904,147.89754326544946,152.49517295027368,,1.3249120409363768,1.923820393560543,3.0944731317599055,5.52447379600801,145.89936167539125,144.0256530981464,147.87286249322955,144.0256530981464,151.830853068874,144.0256530981464,160.03742358387652,144.0256530981464,-1.8737085772448552,-7.805199970727614,650,10,0.49999999999999994,-0.8660254037844387,False,False,True,False,True
142.54495557354764,144.0256530981464,145.89936167539125,147.87286249322955,149.8589859916061,151.830853068874,144.96250738676883,145.94925779568797,146.94231954487623,143.285304335847,144.15665678236175,146.0403637663842,150.7459261492408,,1.0470112605287816,1.6810358556505018,2.9256087564717954,5.639158073682348,144.0256530981464,142.54495557354764,145.89936167539125,142.54495557354764,149.8589859916061,142.54495557354764,158.792066727999,142.54495557354764,-1.480697524598753,-7.314030418058451,655,10,0.49999999999999994,-0.8660254037844387,False,False,True,False,True
141.62623219545483,142.54495557354764,144.0256530981464,145.89936167539125,147.87286249322955,149.8589859916061,143.285304335847,144.22215862446944,145.20890903338858,142.08559388450124,142.7322802890496,144.39381300715394,149.02934269598637,,0.6496355306821701,1.2106292078295957,2.529020620550877,5.529343803718705,142.54495557354764,141.62623219545483,144.0256530981464,141.62623219545483,147.87286249322955,141.62623219545483,157.28870961629212,141.62623219545483,-0.9187233780928068,-6.246630297774715,660,11,0.258819045102521,-0.9659258262890682,False,False,True,False,True
141.2928376022533,141.62623219545483,142.54495557354764,144.0256530981464,145.89936167539125,147.87286249322955,142.08559388450124,142.82594264680063,143.76279693542304,141.45953489885406,141.8213417904186,143.07780802895869,147.42975549458248,,0.23574557765860205,0.6484602293499404,1.8997828046087843,5.1770043149131775,141.62623219545483,141.2928376022533,142.54495557354764,141.2928376022533,145.89936167539125,141.2928376022533,155.59072728084038,141.2928376022533,-0.33339459320154674,-4.606524073137962,665,11,0.258819045102521,-0.9659258262890682,False,False,True,False,True
141.4978422244448,141.2928376022533,141.62623219545483,142.54495557354764,144.0256530981464,145.89936167539125,141.45953489885406,141.91889658790046,142.65924535019985,141.39533991334906,141.4723040073843,142.1975041387694,146.02046698894293,,0.14496015851784017,0.16815807770053004,1.1288435550457632,4.593927836669305,141.4978422244448,141.2928376022533,141.62623219545483,141.2928376022533,144.0256530981464,141.2928376022533,153.7550859664815,141.2928376022533,0.20500462219152382,-2.5278108737015828,670,11,0.258819045102521,-0.9659258262890682,False,False,True,False,True
142.12375171583963,141.4978422244448,141.2928376022533,141.62623219545483,142.54495557354764,144.0256530981464,141.39533991334906,141.56203720994984,142.0213988989962,141.81079697014223,141.63814384751257,141.81712386230805,144.85733356387874,,0.44258484577153256,0.43286022584631734,0.509169941101772,3.8263533882165564,142.12375171583963,141.4978422244448,142.12375171583963,141.2928376022533,142.54495557354764,141.2928376022533,151.830853068874,141.2928376022533,0.6259094913948218,-0.42120385770800794,675,11,0.258819045102521,-0.9659258262890682,False,False,True,False,True
142.99419941689803,142.12375171583963,141.4978422244448,141.2928376022533,141.62623219545483,142.54495557354764,141.81079697014223,141.70829465904646,141.87499195564723,142.55897556636882,142.20526445239418,141.90697263097815,143.97366819868114,,0.6154994720846068,0.7515014680762433,0.6805181795617264,2.959006440799651,142.99419941689803,142.12375171583963,142.99419941689803,141.4978422244448,142.99419941689803,141.2928376022533,149.8589859916061,141.2928376022533,0.8704477010583958,1.3679672214431946,680,11,0.258819045102521,-0.9659258262890682,False,False,True,False,True
143.89337856377483,142.99419941689803,142.12375171583963,141.4978422244448,141.2928376022533,141.62623219545483,142.55897556636882,142.24602082067142,142.14351850957564,143.44378899033643,143.00377656550415,142.36040190464212,143.37710745589803,,0.6358156722561324,0.8848522964699709,1.0829846233316032,2.1242542679386167,143.89337856377483,142.99419941689803,143.89337856377483,142.12375171583963,143.89337856377483,141.2928376022533,147.87286249322955,141.2928376022533,0.8991791468768042,2.6005409615215456,685,11,0.258819045102521,-0.9659258262890682,False,False,True,False,True
144.60093928202397,143.89337856377483,142.99419941689803,142.12375171583963,141.4978422244448,141.2928376022533,143.44378899033643,143.00856513980722,142.69561039410982,144.24715892289942,143.8295057542323,143.02202224059624,143.04991513477745,,0.5003209819726522,0.8052720350281649,1.2632329191859764,1.5212388440800817,144.60093928202397,143.89337856377483,144.60093928202397,142.99419941689803,144.60093928202397,141.4978422244448,145.89936167539125,141.2928376022533,0.707560718249141,3.1030970575791628,690,11,0.258819045102521,-0.9659258262890682,False,False,True,False,True
144.93645166537195,144.60093928202397,143.89337856377483,142.99419941689803,142.12375171583963,141.4978422244448,144.24715892289942,143.797569349461,143.3623454989318,144.76869547369796,144.47692317039025,143.70974412878167,142.95362413377555,,0.23724308143200554,0.532480394737876,1.1575985871433683,1.3405829375211258,144.93645166537195,144.60093928202397,144.93645166537195,143.89337856377483,144.93645166537195,142.12375171583963,144.93645166537195,141.2928376022533,0.3355123833479752,2.812699949532316,695,11,0.258819045102521,-0.9659258262890682,False,False,True,False,True
144.7907718481153,144.93645166537195,144.60093928202397,143.89337856377483,142.99419941689803,142.12375171583963,144.76869547369796,144.41491511457338,143.96532554113497,144.86361175674364,144.77605426517042,144.2431481552368,143.03013600877244,,0.10301118665174835,0.16823969592057889,0.8047961969794494,1.4275771419145937,144.93645166537195,144.7907718481153,144.93645166537195,144.60093928202397,144.93645166537195,142.99419941689803,144.93645166537195,141.2928376022533,-0.14567981725664936,1.796572431217271,700,11,0.258819045102521,-0.9659258262890682,False,False,True,False,True
144.13122181618402,144.7907718481153,144.93645166537195,144.60093928202397,143.89337856377483,142.99419941689803,144.86361175674364,144.69585556506962,144.34207520594506,144.46099683214965,144.61948177655708,144.470552635094,143.18876263303605,,0.466372300107684,0.4290734132632312,0.4429667712623508,1.4555317587419934,144.7907718481153,144.13122181618402,144.93645166537195,144.13122181618402,144.93645166537195,143.89337856377483,144.93645166537195,141.2928376022533,-0.6595500319312748,0.23784325240919202,705,11,0.258819045102521,-0.9659258262890682,False,False,True,False,True
142.98666334785136,144.13122181618402,144.7907718481153,144.93645166537195,144.60093928202397,143.89337856377483,144.46099683214965,144.53383674077799,144.366080549104,143.5589425820177,143.96955233738356,144.28920959190933,143.3248057482757,,0.8093250544209851,0.9128552105705908,0.78886774135518,1.3532438298409097,144.13122181618402,142.98666334785136,144.7907718481153,142.98666334785136,144.93645166537195,142.98666334785136,144.93645166537195,141.2928376022533,-1.1445584683326615,-1.6142759341726105,710,11,0.258819045102521,-0.9659258262890682,False,False,True,False,True
141.42513378934902,142.98666334785136,144.13122181618402,144.7907718481153,144.93645166537195,144.60093928202397,143.5589425820177,143.88871759798332,143.96155750661165,142.2058985686002,142.84767298446147,143.65404849337432,143.33803536698528,,1.104168139839192,1.3583875894180077,1.4643988485940933,1.3316459549491961,142.98666334785136,141.42513378934902,144.13122181618402,141.42513378934902,144.93645166537195,141.42513378934902,144.93645166537195,141.42513378934902,-1.5615295585023432,-3.511317876022929,715,11,0.258819045102521,-0.9659258262890682,False,False,True,False,True
139.5330423711702,141.42513378934902,142.98666334785136,144.13122181618402,144.7907718481153,144.93645166537195,142.2058985686002,142.77817780276652,143.10795281873214,140.4790880802596,141.3149465027902,142.57336663453398,143.14155538165784,,1.337910672418323,1.7294451107903084,2.1258306091158663,1.7212768385384019,141.42513378934902,139.5330423711702,142.98666334785136,139.5330423711702,144.7907718481153,139.5330423711702,144.93645166537195,139.5330423711702,-1.8920914181788078,-5.257729476945087,720,12,1.2246467991473532e-16,-1.0,True,False,False,False,True
137.3996826576528,139.5330423711702,141.42513378934902,142.98666334785136,144.13122181618402,144.7907718481153,140.4790880802596,141.25985285951077,141.8321320936771,138.46636251441151,139.4526196060573,141.0951487964415,142.66914847583917,,1.508513120137778,2.0139302543247806,2.6926336197931158,2.502590675987734,139.5330423711702,137.3996826576528,141.42513378934902,137.3996826576528,144.13122181618402,137.3996826576528,144.93645166537195,137.3996826576528,-2.1333597135174216,-6.731539158531234,725,12,1.2246467991473532e-16,-1.0,True,False,False,False,True
