BG,CHO,INS
63.73481743642513,0.0,5.96
63.88253868951707,0.0,5.96
64.03012249488539,0.0,5.96
64.17755663599371,0.0,5.96
64.32482909321912,0.0,5.96
64.47192804248313,0.0,5.96
64.61884185387528,0.0,5.96
64.76555909027046,0.0,5.96
64.91206850593949,0.0,5.96
65.0583590451538,0.0,5.96
65.20441984078411,0.0,5.96
65.35024021289344,0.0,5.96
65.49580966732468,0.0,5.96
65.64111789428314,0.0,5.96
65.78615476691407,0.0,5.96
65.93091033987552,0.0,5.96
66.07537484790686,0.0,5.96
66.21953870439289,0.0,5.96
66.36339249992432,0.0,5.96
66.50692700085422,0.0,5.96
66.65013314785118,0.0,5.96
66.79300205444913,0.0,5.96
66.9355250055942,0.0,5.96
67.07769345618873,0.0,5.96
67.21949902963271,0.0,5.96
67.36093351636308,0.0,5.96
67.50198887239053,0.0,5.96
67.64265721783491,0.0,5.96
67.7829308354585,0.0,5.96
67.92280216919829,0.0,5.96
68.06226382269664,0.0,5.96
68.20130855783124,0.0,5.96
68.33992929324417,0.0,5.96
68.47811910287042,0.0,5.96
68.61587121446601,0.0,5.96
68.7531790081361,0.0,5.96
68.89003601486304,0.0,5.96
69.02643591503481,0.0,5.96
69.1623725369739,0.0,5.96
69.29783985546698,0.0,5.96
69.43283199029528,0.0,5.96
69.56734320476642,0.0,5.96
69.70136790424716,0.0,5.96
69.83490063469803,0.0,5.96
69.96793608120939,0.0,5.96
70.1004690665396,0.0,5.96
70.2324945496552,0.0,5.96
70.36400762427336,0.0,5.96
70.4950035174069,0.0,5.96
70.62547758791197,0.0,5.96
70.75542532503856,0.0,5.96
70.88484234698402,0.0,5.96
71.0137243994499,0.0,5.96
71.14206735420223,0.0,5.96
71.26986720763513,0.0,5.96
71.39712007933856,0.0,5.96
71.5238222106697,0.0,5.96
71.64996996332856,0.0,5.96
71.77555981793789,0.0,5.96
71.90058837262742,0.0,5.96
72.02505234162282,0.0,5.96
72.14894855383939,0.0,5.96
72.2722739514805,0.0,5.96
72.39502558864152,0.0,5.96
72.51720062991846,0.0,5.96
72.63879634902243,0.0,5.96
72.75981012739932,0.0,5.96
72.88023945285536,0.0,5.96
73.00008191818837,0.0,5.96
73.11933521982502,0.0,5.96
73.23799715646413,0.0,5.96
73.35606562772638,0.0,5.96
73.47353863281005,0.0,5.96
73.5904142691535,0.0,5.96
73.70669073110429,0.0,5.96
73.82236630859472,49.3903799835351,903.7377710594051
73.94389090829253,0.0,5.96
74.09578908713135,0.0,5.96
74.28107914081204,0.0,5.96
74.49619462282783,0.0,5.96
74.73776534071982,0.0,5.96
75.00261505095146,0.0,5.96
75.28775756878643,0.0,5.96
75.59039170433992,0.0,5.96
75.9078953516712,0.0,5.96
76.2378189899128,0.0,5.96
76.57787880083521,0.0,5.96
76.92594956336525,0.0,5.96
77.28005745034211,0.0,5.96
77.63837282453399,0.0,5.96
77.99920310829921,0.0,5.96
78.36098578316944,0.0,5.96
78.7222815611793,0.0,5.96
79.08176775825754,0.0,5.96
79.43823189085775,0.0,5.96
79.79056550978149,0.0,5.96
80.13775827945983,0.0,5.96
80.47889230651124,0.0,5.96
80.81313671794237,0.0,5.96
81.1401934699938,0.0,5.96
81.46245162189494,0.0,5.96
81.77982261403963,0.0,5.96
82.09152700745486,0.0,5.96
82.39685778840462,0.0,5.96
82.6951758084021,0.0,5.96
82.98590549553676,0.0,5.96
83.2685308205927,0.0,5.96
83.54259150230847,0.0,5.96
83.80767943699954,0.0,5.96
84.06343533862633,0.0,5.96
84.30954557622823,0.0,5.96
84.54573919645395,0.0,5.96
84.77178511969556,0.0,5.96
84.98748949907396,0.0,5.96
85.19269323222652,0.0,5.96
85.38726961651258,0.0,5.96
85.57112213887825,0.0,5.96
85.74418239220985,0.0,5.96
85.90640811055738,0.0,5.96
86.0577813161239,0.0,5.96
86.19830657139804,0.0,5.96
86.32800933025536,0.0,5.96
86.44693438227108,0.0,5.96
86.55514438487387,0.0,5.96
86.65271847833114,0.0,5.96
86.73975097888888,0.0,5.96
86.81635014569913,0.0,5.96
86.8826370174536,0.0,5.96
86.93874431490796,0.0,5.96
86.98481540572541,0.0,5.96
87.02100332829556,0.0,5.96
87.04746987139399,0.0,5.96
87.06438470674149,0.0,5.96
87.07192457170152,0.0,5.96
87.0702724995197,0.0,5.96
87.05961709466276,0.0,5.96
87.04015185095581,0.0,5.96
87.01207451034853,0.0,5.96
86.97558646026211,0.0,5.96
86.93089216758167,0.0,5.96
86.87819864746382,0.0,5.96
86.81771496522573,0.0,5.96
86.74965176967295,0.0,5.96
86.67422085630703,0.0,5.96
86.59163475893301,0.0,5.96
